ORDER_DATE,SHIP_VIA_TYPE,PRODUCT,PRODUCT_DESCRIPTION,QUANTITY,TOTAL_SALES,HUB,BRAND,PROD_CAT
2023-09-07,WILL CALL,PRODUCT_7,CAT_5_DES,20.0,96.0,2.0,SH,CAT_5
2023-09-07,WILL CALL,PRODUCT_3,CAT_1_DES,1.0,26.11,2.0,SH,CAT_1
2023-09-07,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-09-07,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-09-05,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-09-06,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-09-06,UPS GROUND,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2023-09-07,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,104.44,2.0,SH,CAT_1
2023-09-08,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-09-07,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-08-28,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,11.36,2.0,SH,CAT_2
2023-09-01,UPS GROUND,PRODUCT_2,CAT_2_DES,5.0,140.9,2.0,SH,CAT_2
2023-09-08,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2023-09-08,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2023-09-07,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-09-05,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-09-08,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2023-09-08,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,63.68,2.0,SH,CAT_1
2023-09-08,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,462.24,2.0,SH,CAT_1
2023-08-31,WILL CALL,PRODUCT_4,CAT_3_DES,3.0,112.98,2.0,SH,CAT_3
2023-09-08,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,24.3,2.0,SH,CAT_6
2023-09-11,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-09-11,UPS GROUND,PRODUCT_3,CAT_1_DES,10.0,261.1,2.0,SH,CAT_1
2023-09-08,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-09-08,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-09-11,WILL CALL,PRODUCT_1,CAT_1_DES,6.0,133.56,2.0,SH,CAT_1
2023-09-10,UPS GROUND,PRODUCT_1,CAT_1_DES,3.0,95.52,2.0,SH,CAT_1
2023-09-11,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-09-12,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2023-09-11,WILL CALL,PRODUCT_16,CAT_3_DES,4.0,133.96,2.0,SH,CAT_3
2023-09-06,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-09-12,WILL CALL,PRODUCT_6,CAT_4_DES,4.0,100.44,2.0,SH,CAT_4
2023-09-08,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-09-06,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,187.98,2.0,SH,CAT_9
2023-09-11,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2023-09-11,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,11.78,2.0,SH,CAT_8
2023-09-12,UPS GROUND,PRODUCT_1,CAT_1_DES,10.0,261.1,2.0,SH,CAT_1
2023-09-12,WILL CALL,PRODUCT_7,CAT_5_DES,2.0,9.6,2.0,SH,CAT_5
2023-09-06,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,10.68,2.0,SH,CAT_2
2023-09-11,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-09-11,WILL CALL,PRODUCT_1,CAT_1_DES,6.0,173.34,2.0,SH,CAT_1
2023-09-13,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,115.56,2.0,SH,CAT_1
2023-09-07,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2023-09-13,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-09-13,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,135.74,2.0,SH,CAT_9
2023-09-12,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-09-11,WILL CALL,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2023-09-13,UPS GROUND,PRODUCT_8,CAT_6_DES,6.0,112.86,2.0,SH,CAT_6
2023-08-23,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,41.78,2.0,SH,CAT_1
2023-09-14,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-09-13,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,33.62,2.0,SH,CAT_6
2023-09-14,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-09-13,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,19.64,2.0,SH,CAT_8
2023-09-14,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,4.8,2.0,SH,CAT_5
2023-09-07,UPS GROUND,PRODUCT_2,CAT_2_DES,10.0,281.8,2.0,SH,CAT_2
2023-09-05,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,45.46,2.0,SH,CAT_2
2023-09-01,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,10.68,2.0,SH,CAT_2
2023-09-14,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2023-09-14,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,109.98,2.0,SH,CAT_2
2023-09-14,UPS GROUND,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2023-09-13,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,2.69,2.0,SH,CAT_5
2023-09-14,WILL CALL,PRODUCT_10,CAT_8_DES,3.0,17.67,2.0,SH,CAT_8
2023-09-15,UPS GROUND,PRODUCT_1,CAT_1_DES,10.0,261.1,2.0,SH,CAT_1
2023-09-15,UPS GROUND,PRODUCT_3,CAT_1_DES,20.0,522.2,2.0,SH,CAT_1
2023-09-15,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2023-09-15,UPS GROUND,PRODUCT_3,CAT_1_DES,16.0,509.44,2.0,SH,CAT_1
2023-09-16,UPS GROUND,PRODUCT_8,CAT_6_DES,4.0,75.24,2.0,SH,CAT_6
2023-09-06,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2022-07-02,WILL CALL,PRODUCT_1,CAT_1_DES,16.0,553.12,2.0,SH,CAT_1
2022-05-25,WILL CALL,PRODUCT_1,CAT_1_DES,4.0,138.28,2.0,SH,CAT_1
2022-07-01,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-07-02,UPS GROUND,PRODUCT_3,CAT_1_DES,6.0,0.0,2.0,SH,CAT_1
2022-07-02,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2022-07-05,WILL CALL,PRODUCT_1,CAT_1_DES,1.0,39.12,2.0,SH,CAT_1
2022-06-29,WILL CALL,PRODUCT_3,CAT_1_DES,48.0,1081.44,2.0,SH,CAT_1
2022-06-29,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,138.28,2.0,SH,CAT_1
2022-06-28,WILL CALL,PRODUCT_20,CAT_13_DES,2.0,70.42,2.0,SH,CAT_13
2022-07-02,UPS GROUND,PRODUCT_3,CAT_1_DES,6.0,0.0,2.0,SH,CAT_1
2022-07-02,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2022-07-05,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-06-01,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-03,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,24.04,2.0,SH,CAT_6
2022-07-06,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,69.14,2.0,SH,CAT_1
2022-06-16,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,36.9,2.0,SH,CAT_6
2022-06-27,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,20.88,2.0,SH,CAT_6
2022-06-21,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,56.66,2.0,SH,CAT_6
2022-07-06,UPS GROUND,PRODUCT_10,CAT_8_DES,1.0,5.33,2.0,SH,CAT_8
2022-07-06,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-07-06,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-06-29,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,56.66,2.0,SH,CAT_6
2022-07-07,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-06,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-06-07,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,36.9,2.0,SH,CAT_6
2022-07-07,WILL CALL,PRODUCT_3,CAT_1_DES,16.0,495.52,2.0,SH,CAT_1
2022-07-07,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-02,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-06,UPS GROUND,PRODUCT_8,CAT_6_DES,6.0,110.7,2.0,SH,CAT_6
2022-07-07,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,10.66,2.0,SH,CAT_8
2022-07-06,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,61.94,2.0,SH,CAT_1
2022-06-15,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,24.04,2.0,SH,CAT_6
2022-06-22,UPS GROUND,PRODUCT_11,CAT_9_DES,2.0,135.28,2.0,SH,CAT_9
2022-06-19,UPS GROUND,PRODUCT_11,CAT_9_DES,1.0,89.45,2.0,SH,CAT_9
2022-05-30,UPS GROUND,PRODUCT_8,CAT_6_DES,5.0,92.25,2.0,SH,CAT_6
2022-06-23,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-06-30,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-07,WILL CALL,PRODUCT_10,CAT_8_DES,15.0,122.55,2.0,SH,CAT_8
2022-07-07,WILL CALL,PRODUCT_7,CAT_5_DES,10.0,50.3,2.0,SH,CAT_5
2022-07-08,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,69.14,2.0,SH,CAT_1
2022-07-08,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,10.66,2.0,SH,CAT_8
2022-07-08,UPS GROUND,PRODUCT_1,CAT_1_DES,4.0,90.12,2.0,SH,CAT_1
2022-07-07,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,123.88,2.0,SH,CAT_1
2022-07-08,WILL CALL,PRODUCT_7,CAT_5_DES,4.0,33.24,2.0,SH,CAT_5
2022-07-08,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,61.94,2.0,SH,CAT_1
2022-07-05,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-07-08,UPS GROUND,PRODUCT_1,CAT_1_DES,32.0,897.6,2.0,SH,CAT_1
2022-07-07,UPS GROUND,PRODUCT_3,CAT_1_DES,6.0,0.0,2.0,SH,CAT_1
2022-07-01,WILL CALL,PRODUCT_18,CAT_12_DES,1.0,26.65,2.0,SH,CAT_12
2022-07-11,WILL CALL,PRODUCT_7,CAT_5_DES,2.0,16.62,2.0,SH,CAT_5
2022-07-11,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,18.5,2.0,SH,CAT_8
2022-07-12,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-08,WILL CALL,PRODUCT_1,CAT_1_DES,4.0,156.48,2.0,SH,CAT_1
2022-07-08,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-06-14,UPS GROUND,PRODUCT_4,CAT_3_DES,1.0,40.97,2.0,SH,CAT_3
2022-07-08,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,5.79,2.0,SH,CAT_5
2022-07-11,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,16.34,2.0,SH,CAT_8
2022-07-12,UPS GROUND,PRODUCT_5,CAT_3_DES,2.0,85.42,2.0,SH,CAT_3
2022-07-12,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,89.45,2.0,SH,CAT_9
2022-06-21,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,67.64,2.0,SH,CAT_9
2022-06-03,WILL CALL,PRODUCT_4,CAT_3_DES,50.0,2817.0,2.0,SH,CAT_3
2022-05-26,WILL CALL,PRODUCT_4,CAT_3_DES,2.0,125.78,2.0,SH,CAT_3
2022-07-07,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-27,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,77.03,2.0,SH,CAT_9
2022-07-08,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-07-11,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-07-11,WILL CALL,PRODUCT_7,CAT_5_DES,2.0,10.06,2.0,SH,CAT_5
2022-07-08,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-22,WILL CALL,PRODUCT_8,CAT_6_DES,10.0,120.2,2.0,SH,CAT_6
2022-06-27,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-07-08,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,24.04,2.0,SH,CAT_6
2022-07-12,WILL CALL,PRODUCT_8,CAT_6_DES,4.0,113.32,2.0,SH,CAT_6
2022-06-29,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-29,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,24.04,2.0,SH,CAT_6
2022-06-28,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-28,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-02,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-13,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,12.02,2.0,SH,CAT_6
2022-06-08,WILL CALL,PRODUCT_8,CAT_6_DES,13.0,156.26,2.0,SH,CAT_6
2022-07-12,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,61.94,2.0,SH,CAT_1
2022-06-21,UPS GROUND,PRODUCT_11,CAT_9_DES,6.0,405.84,2.0,SH,CAT_9
2022-07-11,UPS GROUND,PRODUCT_3,CAT_1_DES,4.0,123.88,2.0,SH,CAT_1
2022-07-11,UPS GROUND,PRODUCT_12,CAT_5_DES,30.0,164.1,2.0,SH,CAT_5
2022-07-12,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-07-12,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,69.14,2.0,SH,CAT_1
2022-07-12,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-08,WILL CALL,PRODUCT_1,CAT_1_DES,6.0,185.82,2.0,SH,CAT_1
2022-07-08,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,5.03,2.0,SH,CAT_5
2022-07-12,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,10.66,2.0,SH,CAT_8
2022-06-03,WILL CALL,PRODUCT_4,CAT_3_DES,2.0,81.94,2.0,SH,CAT_3
2022-07-11,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,28.33,2.0,SH,CAT_6
2022-07-14,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,156.48,2.0,SH,CAT_1
2022-07-11,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-12,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-06-23,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.45,2.0,SH,CAT_6
2022-07-13,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,56.1,2.0,SH,CAT_1
2022-07-13,UPS GROUND,PRODUCT_7,CAT_5_DES,2.0,13.66,2.0,SH,CAT_5
2022-07-14,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-08,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,18.5,2.0,SH,CAT_8
2022-07-14,WILL CALL,PRODUCT_3,CAT_1_DES,1.0,30.97,2.0,SH,CAT_1
2022-07-14,WILL CALL,PRODUCT_11,CAT_9_DES,1.0,89.45,2.0,SH,CAT_9
2022-07-13,UPS GROUND,PRODUCT_3,CAT_1_DES,6.0,185.82,2.0,SH,CAT_1
2022-07-14,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,10.66,2.0,SH,CAT_8
2022-07-14,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,45.06,2.0,SH,CAT_1
2022-07-12,WILL CALL,PRODUCT_3,CAT_1_DES,30.0,1037.1,2.0,SH,CAT_1
2022-07-13,UPS GROUND,PRODUCT_8,CAT_6_DES,1.0,18.45,2.0,SH,CAT_6
2022-07-01,WILL CALL,PRODUCT_11,CAT_9_DES,2.0,120.56,2.0,SH,CAT_9
2022-05-13,UPS GROUND,PRODUCT_5,CAT_3_DES,1.0,55.65,2.0,SH,CAT_3
2022-07-12,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,69.14,2.0,SH,CAT_1
2022-07-14,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,18.5,2.0,SH,CAT_8
2022-07-13,UPS GROUND,PRODUCT_12,CAT_5_DES,20.0,128.6,2.0,SH,CAT_5
2022-07-14,UPS GROUND,PRODUCT_10,CAT_8_DES,2.0,18.5,2.0,SH,CAT_8
2022-07-15,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,207.42,2.0,SH,CAT_1
2022-07-14,WILL CALL,PRODUCT_10,CAT_8_DES,30.0,159.9,2.0,SH,CAT_8
2022-07-15,WILL CALL,PRODUCT_1,CAT_1_DES,5.0,195.6,2.0,SH,CAT_1
2022-07-07,UPS GROUND,PRODUCT_10,CAT_8_DES,6.0,63.9,2.0,SH,CAT_8
2022-07-14,UPS GROUND,PRODUCT_8,CAT_6_DES,2.0,36.9,2.0,SH,CAT_6
2022-07-15,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2022-07-18,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,69.14,2.0,SH,CAT_1
2022-07-18,WILL CALL,PRODUCT_1,CAT_1_DES,5.0,154.85,2.0,SH,CAT_1
2022-07-13,WILL CALL,PRODUCT_8,CAT_6_DES,5.0,120.2,2.0,SH,CAT_6
2022-07-18,WILL CALL,PRODUCT_3,CAT_1_DES,20.0,691.4,2.0,SH,CAT_1
2022-07-12,UPS GROUND,PRODUCT_11,CAT_9_DES,2.0,135.28,2.0,SH,CAT_9
2022-07-15,UPS GROUND,PRODUCT_1,CAT_1_DES,1.0,39.12,2.0,SH,CAT_1
2022-07-15,UPS GROUND,PRODUCT_4,CAT_3_DES,2.0,163.88,2.0,SH,CAT_3
2022-07-14,WILL CALL,PRODUCT_8,CAT_6_DES,3.0,84.99,2.0,SH,CAT_6
2022-07-16,UPS GROUND,PRODUCT_12,CAT_5_DES,5.0,27.35,2.0,SH,CAT_5
2022-07-18,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,69.14,2.0,SH,CAT_1
2022-07-16,WILL CALL,PRODUCT_1,CAT_1_DES,4.0,138.28,2.0,SH,CAT_1
2022-07-12,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,0.0,2.0,SH,CAT_1
2022-07-19,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-19,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2022-07-16,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,78.24,2.0,SH,CAT_1
2022-07-15,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,51.26,2.0,SH,CAT_1
2022-06-28,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,254.92,2.0,SH,CAT_2
2022-07-05,UPS GROUND,PRODUCT_2,CAT_2_DES,3.0,95.61,2.0,SH,CAT_2
2022-05-20,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,31.87,2.0,SH,CAT_2
2022-06-16,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,12.55,2.0,SH,CAT_2
2022-06-16,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,12.55,2.0,SH,CAT_2
2022-06-08,UPS GROUND,PRODUCT_2,CAT_2_DES,6.0,191.22,2.0,SH,CAT_2
2022-07-18,UPS GROUND,PRODUCT_6,CAT_4_DES,1.0,32.83,2.0,SH,CAT_4
2022-06-24,UPS GROUND,PRODUCT_2,CAT_2_DES,5.0,159.35,2.0,SH,CAT_2
2022-06-01,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,25.1,2.0,SH,CAT_2
2022-06-08,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,72.04,2.0,SH,CAT_2
2022-05-05,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,72.04,2.0,SH,CAT_2
2022-05-26,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,72.04,2.0,SH,CAT_2
2022-07-13,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,36.9,2.0,SH,CAT_6
2022-07-18,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,36.9,2.0,SH,CAT_6
2022-07-14,WILL CALL,PRODUCT_8,CAT_6_DES,5.0,92.25,2.0,SH,CAT_6
2022-06-15,UPS GROUND,PRODUCT_2,CAT_2_DES,3.0,191.19,2.0,SH,CAT_2
2022-06-02,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,144.08,2.0,SH,CAT_2
2022-05-23,UPS GROUND,PRODUCT_2,CAT_2_DES,5.0,318.65,2.0,SH,CAT_2
2022-06-29,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,254.92,2.0,SH,CAT_2
2022-06-29,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,127.48,2.0,SH,CAT_2
2022-07-19,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,20.88,2.0,SH,CAT_6
2022-05-27,UPS GROUND,PRODUCT_2,CAT_2_DES,6.0,191.22,2.0,SH,CAT_2
2022-07-06,UPS GROUND,PRODUCT_2,CAT_2_DES,5.0,159.35,2.0,SH,CAT_2
2022-06-21,WILL CALL,PRODUCT_5,CAT_3_DES,2.0,55.66,2.0,SH,CAT_3
2022-07-18,UPS GROUND,PRODUCT_1,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2022-06-30,WILL CALL,PRODUCT_10,CAT_8_DES,2.0,16.34,2.0,SH,CAT_8
2022-07-18,WILL CALL,PRODUCT_1,CAT_1_DES,10.0,345.7,2.0,SH,CAT_1
2022-07-19,WILL CALL,PRODUCT_3,CAT_1_DES,10.0,345.7,2.0,SH,CAT_1
2022-07-19,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,0.0,2.0,SH,CAT_1
2022-07-07,UPS GROUND,PRODUCT_2,CAT_2_DES,6.0,191.22,2.0,SH,CAT_2
2024-09-11,UPS GROUND,PRODUCT_2,CAT_2_DES,3.0,31.89,2.0,SH,CAT_2
2024-09-06,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,125.34,2.0,SH,CAT_1
2024-09-05,WILL CALL,PRODUCT_1,CAT_1_DES,2.0,71.98,2.0,SH,CAT_1
2024-09-09,WILL CALL,PRODUCT_7,CAT_5_DES,20.0,97.8,2.0,SH,CAT_5
2024-09-06,WILL CALL,PRODUCT_10,CAT_8_DES,20.0,117.8,2.0,SH,CAT_8
2024-09-09,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-09-10,UPS GROUND,PRODUCT_3,CAT_1_DES,1.0,31.84,2.0,SH,CAT_1
2024-09-05,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-09-06,WILL CALL,PRODUCT_2,CAT_2_DES,1.0,29.36,2.0,SH,CAT_2
2024-09-06,WILL CALL,PRODUCT_4,CAT_3_DES,2.0,75.32,2.0,SH,CAT_3
2024-09-09,WILL CALL,PRODUCT_7,CAT_5_DES,1.0,7.99,2.0,SH,CAT_5
2024-09-06,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,44.52,2.0,SH,CAT_1
2024-09-05,WILL CALL,PRODUCT_1,CAT_1_DES,16.0,509.44,2.0,SH,CAT_1
2024-09-05,WILL CALL,PRODUCT_8,CAT_6_DES,2.0,37.62,2.0,SH,CAT_6
2024-08-28,WILL CALL,PRODUCT_8,CAT_6_DES,4.0,115.96,2.0,SH,CAT_6
2024-09-05,UPS GROUND,PRODUCT_2,CAT_2_DES,4.0,117.44,2.0,SH,CAT_2
2024-09-04,WILL CALL,PRODUCT_16,CAT_3_DES,3.0,100.47,2.0,SH,CAT_3
2024-09-05,UPS GROUND,PRODUCT_2,CAT_2_DES,3.0,88.08,2.0,SH,CAT_2
2024-09-04,WILL CALL,PRODUCT_2,CAT_2_DES,2.0,21.26,2.0,SH,CAT_2
2024-09-06,WILL CALL,PRODUCT_3,CAT_1_DES,6.0,173.34,2.0,SH,CAT_1
2024-09-06,UPS GROUND,PRODUCT_2,CAT_2_DES,1.0,32.3,2.0,SH,CAT_2
2024-09-06,UPS GROUND,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-09-06,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,57.78,2.0,SH,CAT_1
2024-08-30,WILL CALL,PRODUCT_3,CAT_1_DES,2.0,52.22,2.0,SH,CAT_1
2024-09-03,WILL CALL,PRODUCT_8,CAT_6_DES,1.0,18.81,2.0,SH,CAT_6
2024-09-06,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,117.98,2.0,SH,CAT_2
2024-09-06,UPS GROUND,PRODUCT_2,CAT_2_DES,2.0,58.72,2.0,SH,CAT_2
2024-09-05,WILL CALL,PRODUCT_3,CAT_1_DES,4.0,143.96,2.0,SH,CAT_1
